shop_id,shop_address,shop_name,delivery_fee,latitude,longitude,opening_hours,recent_order_num,shop_rating,shop_compare_rating,shop_food_score,shop_positive_rating,shop_service_score,shop_star_level,menu_name,item_id,item_description,item_month_sales,item_name,item_rating,item_rating_count,item_satisfy_count,item_satisfy_rate
1149461,南京市栖霞区尧化街道翠林路2号-23,米子披萨牛排西餐厅,3,32.128222,118.887985,[u'10:15/22:00'],121,4.8,0.7139107611548556,4.36681,0.96,5,4.8,披萨      PIZZA,2666973994,精选新鲜泰国金枕榴莲肉碾碎与奶酪的完美搭配，香甜可口，榴莲控们千万不要错过！,6,芝士榴莲披萨,4.5,2,2,100
1149461,南京市栖霞区尧化街道翠林路2号-23,米子披萨牛排西餐厅,3,32.128222,118.887985,[u'10:15/22:00'],121,4.8,0.7139107611548556,4.36681,0.96,5,4.8,披萨      PIZZA,2666972970,精选荷美尔猪肉培根、萨拉米片、新西兰进口马苏奶酪,3,特制经典培根披萨,4.0,1,1,100
1149461,南京市栖霞区尧化街道翠林路2号-23,米子披萨牛排西餐厅,3,32.128222,118.887985,[u'10:15/22:00'],121,4.8,0.7139107611548556,4.36681,0.96,5,4.8,披萨      PIZZA,2666978090,精选西冷牛排肉切丁与新西兰进口马苏芝士，佐以黑胡椒调味，酥香可口,7,芝士黑椒小牛肉披萨,0,0,0,0
1149461,南京市栖霞区尧化街道翠林路2号-23,米子披萨牛排西餐厅,3,32.128222,118.887985,[u'10:15/22:00'],121,4.8,0.7139107611548556,4.36681,0.96,5,4.8,披萨      PIZZA,2666979114,烤奥尔良鸡腿肉搭配新鲜菠萝、新西兰进口马苏奶酪，水果配鲜肉口味不错哦,10,芝士菠萝烤鸡披萨,4.5,2,2,100
1149461,南京市栖霞区尧化街道翠林路2号-23,米子披萨牛排西餐厅,3,32.128222,118.887985,[u'10:15/22:00'],121,4.8,0.7139107611548556,4.36681,0.96,5,4.8,披萨      PIZZA,2666976042,腌制8时间以上奥尔良风味鸡腿肉配以新西兰进口马苏芝士,27,新奥尔良烤鸡披萨,4.11,5,5,100
1149461,南京市栖霞区尧化街道翠林路2号-23,米子披萨牛排西餐厅,3,32.128222,118.887985,[u'10:15/22:00'],121,4.8,0.7139107611548556,4.36681,0.96,5,4.8,披萨      PIZZA,200000085961403178,马苏里拉、培根、牛肉粒、萨拉米、鸡肉、洋葱、彩椒、橄榄，肉食爱好者,6,就爱吃肉披萨,0,0,0,0
1149461,南京市栖霞区尧化街道翠林路2号-23,米子披萨牛排西餐厅,3,32.128222,118.887985,[u'10:15/22:00'],121,4.8,0.7139107611548556,4.36681,0.96,5,4.8,披萨      PIZZA,2666977066,新鲜时令水果配上奶油甜酱和巧克力酱、搭配新西兰进口马苏奶酪，香甜可口！,4,夏威夷香甜水果披萨,0,0,0,0
1149461,南京市栖霞区尧化街道翠林路2号-23,米子披萨牛排西餐厅,3,32.128222,118.887985,[u'10:15/22:00'],121,4.8,0.7139107611548556,4.36681,0.96,5,4.8,披萨      PIZZA,2666975018,手工炒制五香牛肉粒与芝士溶汇，芝香可口,3,墨西哥香牛肉披萨,0,0,0,0
1149461,南京市栖霞区尧化街道翠林路2号-23,米子披萨牛排西餐厅,3,32.128222,118.887985,[u'10:15/22:00'],121,4.8,0.7139107611548556,4.36681,0.96,5,4.8,披萨      PIZZA,2666982186,萨拉米为只经过发酵和风干的一种薄的肉肠片、是欧洲很有名的小吃，也称披萨片，,2,意大利萨拉米披萨,0,0,0,0
1149461,南京市栖霞区尧化街道翠林路2号-23,米子披萨牛排西餐厅,3,32.128222,118.887985,[u'10:15/22:00'],121,4.8,0.7139107611548556,4.36681,0.96,5,4.8,披萨      PIZZA,2666983210,此披萨只有一层芝士哦！,1,乳酪大烩披萨,0,0,0,0
