shop_id,shop_address,shop_name,delivery_fee,latitude,longitude,opening_hours,recent_order_num,shop_rating,shop_compare_rating,shop_food_score,shop_positive_rating,shop_service_score,shop_star_level,menu_name,item_id,item_description,item_month_sales,item_name,item_rating,item_rating_count,item_satisfy_count,item_satisfy_rate
1804069,上海市杨浦区政仁路60号商场壹层商铺,棒约翰比萨(国权路店),8,31.2883890165687,121.518429968773,[u'10:00/23:50'],2904,4.9,0.71723044397463,4.60317,0.99,5,4.9,中式比萨,200000178096108712,丰富多滋的牛肉与午餐肉，加入莴笋、藕片、土豆片等特色食材，芝士与番茄之中融合麻辣风味干锅酱，融合于芝士与番茄之中，令人惊喜的别样美味。（提供纸巾1包）,9,冒菜比萨,4.0,1,1,100
1804069,上海市杨浦区政仁路60号商场壹层商铺,棒约翰比萨(国权路店),8,31.2883890165687,121.518429968773,[u'10:00/23:50'],2904,4.9,0.71723044397463,4.60317,0.99,5,4.9,中式比萨,200000178105169064,当小龙虾的辣爽遇上比萨的浓郁，鲜嫩饱满的虾肉裹以独特香辣酱汁，搭配清脆可口的莴笋，洋葱和红椒。麻辣川香与醇正芝香的完美融合，开启味蕾新体验。（提供纸巾）,32,麻辣小龙虾比萨,4.085,8,8,100
1804069,上海市杨浦区政仁路60号商场壹层商铺,棒约翰比萨(国权路店),8,31.2883890165687,121.518429968773,[u'10:00/23:50'],2904,4.9,0.71723044397463,4.60317,0.99,5,4.9,中式比萨,200000178105170088,蜜汁叉烧搭配清爽青椒，鲜香四溢。细嫩烤鸭搭配脆口红椒，醇而不腻。精致上等肉松装点周边，满口甜辣舒爽。（提供纸巾）,13,港式烧味双拼比萨,4.625,5,5,100
1804069,上海市杨浦区政仁路60号商场壹层商铺,棒约翰比萨(国权路店),8,31.2883890165687,121.518429968773,[u'10:00/23:50'],2904,4.9,0.71723044397463,4.60317,0.99,5,4.9,0.1比萨,200000178100691112,请注意：0.1比萨系列比萨不配备蒜香酱，为保证配送途中产品完好，比萨饼边不完全切开。薄出境界，脆爽无比。全新PAPA0.1比萨，采用超薄饼底，经高温烘烤，带来全新松脆口感，配合经典腊肉肠、意式香肠、火腿和鲜蔬，层层美味伴随 咔滋声绽放。（提供纸巾）,63,0.1超级棒约翰,4.315,18,18,100
1804069,上海市杨浦区政仁路60号商场壹层商铺,棒约翰比萨(国权路店),8,31.2883890165687,121.518429968773,[u'10:00/23:50'],2904,4.9,0.71723044397463,4.60317,0.99,5,4.9,0.1比萨,200000178105172136,请注意：0.1比萨系列比萨不配备蒜香酱，为保证配送途中产品完好，比萨饼边不完全切开。火腿、虾仁、蘑菇、青豆、菠萝，丰富的香鲜滋味搭配薄饼的香脆口感，完美谱出鲜美香醇的舌尖享受。（提供纸巾）,34,0.1海陆香鲜,4.46,7,7,100
1804069,上海市杨浦区政仁路60号商场壹层商铺,棒约翰比萨(国权路店),8,31.2883890165687,121.518429968773,[u'10:00/23:50'],2904,4.9,0.71723044397463,4.60317,0.99,5,4.9,0.1比萨,200000178105173160,请注意：0.1比萨系列比萨不配备蒜香酱，为保证配送途中产品完好，比萨饼边不完全切开。双层芝士加上双倍牛肉，配以酸黄瓜片、蕃茄丁，以及浓郁汉堡酱，交织出独特美式汉堡风味，绽放在每一寸至脆薄底。（提供纸巾）,100,0.1芝士汉堡牛肉,4.255,39,39,100
1804069,上海市杨浦区政仁路60号商场壹层商铺,棒约翰比萨(国权路店),8,31.2883890165687,121.518429968773,[u'10:00/23:50'],2904,4.9,0.71723044397463,4.60317,0.99,5,4.9,0.1比萨,200000178100692136,（部分餐厅原料因市场差异有所不同，敬请谅解。）采用多谷物饼底，鲜美扇贝、鱿鱼等丰富海鲜，加上鸡脆骨、芝麻菜与芝士，再覆上浓浓的泰式咖喱酱，鲜香够味。（提供纸巾）,18,0.1谷香咖喱海鲜,4.5,3,3,100
1804069,上海市杨浦区政仁路60号商场壹层商铺,棒约翰比萨(国权路店),8,31.2883890165687,121.518429968773,[u'10:00/23:50'],2904,4.9,0.71723044397463,4.60317,0.99,5,4.9,0.1比萨,200000178105174184,采用多谷物饼底，鲜香培根搭配温泉蛋，更有洋葱、蘑菇片、秋葵、芝士，鲜活感受从舌尖开始（提供纸巾）,0,0.1多谷物温泉蛋,0,0,0,0
1804069,上海市杨浦区政仁路60号商场壹层商铺,棒约翰比萨(国权路店),8,31.2883890165687,121.518429968773,[u'10:00/23:50'],2904,4.9,0.71723044397463,4.60317,0.99,5,4.9,经典比萨,200000183453915304,尽集经典腊肉肠、意式香肠、火腿和洋葱、蘑菇、青椒、黑橄榄，层层美味在您的每个味蕾间尽情绽放。（提供纸巾1包）,71,超级棒约翰个人装（6寸）,4.22,18,18,100
1804069,上海市杨浦区政仁路60号商场壹层商铺,棒约翰比萨(国权路店),8,31.2883890165687,121.518429968773,[u'10:00/23:50'],2904,4.9,0.71723044397463,4.60317,0.99,5,4.9,经典比萨,200000183449431208,烤鸡肉、培根和洋葱的组合在鲜香BBQ酱的配衬下更浓郁诱人，美味无法抵抗。（提供纸巾1包）,48,鸡肉BBQ个人装（6寸）,4.12,16,16,100
